SrNo,apol,ASA,ASA+,ASA-,ASA_H,ASA_P,a_aro,a_count,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nCl,a_nF,a_nH,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_SLOGP_0,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_heavy,b_max1len,b_rotN,b_rotR,b_single,CASA+,CASA-,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,DASA,DCASA,dens,density,diameter,dipole,E_sol,E_str,E_tor,E_vdw,FASA+,FASA-,FASA_H,FCASA+,FCASA-,GCUT_PEOE_0,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,logP(o/w),logS,mr,npr2,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+1,PEOE_VSA-1,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_PPOS,petitjean,petitjeanSC,pmi,pmi2,pmi3,Q_PC+,Q_PC-,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_PPOS,radius,rgyr,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA6,SlogP_VSA7,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,std_dim1,std_dim2,std_dim3,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vol,VSA,vsa_acc,vsa_hyd,vsa_pol,vsurf_A,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_Wp1,vsurf_Wp3,Weight,weinerPol,zagreb,(Standardized; Si)apol,(Standardized; Si)ASA,(Standardized; Si)ASA+,(Standardized; Si)ASA-,(Standardized; Si)ASA_H,(Standardized; Si)ASA_P,(Standardized; Si)a_aro,(Standardized; Si)a_count,(Standardized; Si)a_donacc,(Standardized; Si)a_heavy,(Standardized; Si)a_hyd,(Standardized; Si)a_IC,(Standardized; Si)a_ICM,(Standardized; Si)a_nC,(Standardized; Si)a_nCl,(Standardized; Si)a_nF,(Standardized; Si)a_nH,(Standardized; Si)balabanJ,(Standardized; Si)BCUT_PEOE_0,(Standardized; Si)BCUT_PEOE_1,(Standardized; Si)BCUT_SLOGP_0,(Standardized; Si)BCUT_SLOGP_2,(Standardized; Si)BCUT_SLOGP_3,(Standardized; Si)BCUT_SMR_0,(Standardized; Si)BCUT_SMR_1,(Standardized; Si)BCUT_SMR_2,(Standardized; Si)BCUT_SMR_3,(Standardized; Si)bpol,(Standardized; Si)b_1rotN,(Standardized; Si)b_1rotR,(Standardized; Si)b_ar,(Standardized; Si)b_count,(Standardized; Si)b_heavy,(Standardized; Si)b_max1len,(Standardized; Si)b_rotN,(Standardized; Si)b_rotR,(Standardized; Si)b_single,(Standardized; Si)CASA+,(Standardized; Si)CASA-,(Standardized; Si)chi0,(Standardized; Si)chi0v,(Standardized; Si)chi0v_C,(Standardized; Si)chi0_C,(Standardized; Si)chi1,(Standardized; Si)chi1v,(Standardized; Si)chi1v_C,(Standardized; Si)chi1_C,(Standardized; Si)DASA,(Standardized; Si)DCASA,(Standardized; Si)dens,(Standardized; Si)density,(Standardized; Si)diameter,(Standardized; Si)dipole,(Standardized; Si)E_sol,(Standardized; Si)E_str,(Standardized; Si)E_tor,(Standardized; Si)E_vdw,(Standardized; Si)FASA+,(Standardized; Si)FASA-,(Standardized; Si)FASA_H,(Standardized; Si)FCASA+,(Standardized; Si)FCASA-,(Standardized; Si)GCUT_PEOE_0,(Standardized; Si)GCUT_PEOE_2,(Standardized; Si)GCUT_PEOE_3,(Standardized; Si)GCUT_SLOGP_0,(Standardized; Si)GCUT_SLOGP_1,(Standardized; Si)GCUT_SLOGP_2,(Standardized; Si)GCUT_SLOGP_3,(Standardized; Si)GCUT_SMR_0,(Standardized; Si)GCUT_SMR_2,(Standardized; Si)GCUT_SMR_3,(Standardized; Si)h_ema,(Standardized; Si)h_emd,(Standardized; Si)h_emd_C,(Standardized; Si)h_logD,(Standardized; Si)h_logP,(Standardized; Si)h_logS,(Standardized; Si)h_log_pbo,(Standardized; Si)h_mr,(Standardized; Si)Kier1,(Standardized; Si)Kier2,(Standardized; Si)Kier3,(Standardized; Si)KierA1,(Standardized; Si)KierA2,(Standardized; Si)KierA3,(Standardized; Si)logP(o/w),(Standardized; Si)logS,(Standardized; Si)mr,(Standardized; Si)npr2,(Standardized; Si)PC+,(Standardized; Si)PC-,(Standardized; Si)PEOE_PC+,(Standardized; Si)PEOE_PC-,(Standardized; Si)PEOE_RPC+,(Standardized; Si)PEOE_RPC-,(Standardized; Si)PEOE_VSA+1,(Standardized; Si)PEOE_VSA-1,(Standardized; Si)PEOE_VSA_FHYD,(Standardized; Si)PEOE_VSA_FNEG,(Standardized; Si)PEOE_VSA_FPNEG,(Standardized; Si)PEOE_VSA_FPOL,(Standardized; Si)PEOE_VSA_FPOS,(Standardized; Si)PEOE_VSA_FPPOS,(Standardized; Si)PEOE_VSA_HYD,(Standardized; Si)PEOE_VSA_NEG,(Standardized; Si)PEOE_VSA_PNEG,(Standardized; Si)PEOE_VSA_POL,(Standardized; Si)PEOE_VSA_PPOS,(Standardized; Si)petitjean,(Standardized; Si)petitjeanSC,(Standardized; Si)pmi,(Standardized; Si)pmi2,(Standardized; Si)pmi3,(Standardized; Si)Q_PC+,(Standardized; Si)Q_PC-,(Standardized; Si)Q_RPC-,(Standardized; Si)Q_VSA_FHYD,(Standardized; Si)Q_VSA_FNEG,(Standardized; Si)Q_VSA_FPOS,(Standardized; Si)Q_VSA_FPPOS,(Standardized; Si)Q_VSA_HYD,(Standardized; Si)Q_VSA_NEG,(Standardized; Si)Q_VSA_PNEG,(Standardized; Si)Q_VSA_POL,(Standardized; Si)Q_VSA_PPOS,(Standardized; Si)radius,(Standardized; Si)rgyr,(Standardized; Si)RPC-,(Standardized; Si)rsynth,(Standardized; Si)SlogP,(Standardized; Si)SlogP_VSA0,(Standardized; Si)SlogP_VSA6,(Standardized; Si)SlogP_VSA7,(Standardized; Si)SlogP_VSA9,(Standardized; Si)SMR,(Standardized; Si)SMR_VSA0,(Standardized; Si)SMR_VSA1,(Standardized; Si)SMR_VSA3,(Standardized; Si)SMR_VSA4,(Standardized; Si)SMR_VSA5,(Standardized; Si)SMR_VSA7,(Standardized; Si)std_dim1,(Standardized; Si)std_dim2,(Standardized; Si)std_dim3,(Standardized; Si)TPSA,(Standardized; Si)VAdjEq,(Standardized; Si)VAdjMa,(Standardized; Si)VDistEq,(Standardized; Si)VDistMa,(Standardized; Si)vdw_area,(Standardized; Si)vdw_vol,(Standardized; Si)vol,(Standardized; Si)VSA,(Standardized; Si)vsa_acc,(Standardized; Si)vsa_hyd,(Standardized; Si)vsa_pol,(Standardized; Si)vsurf_A,(Standardized; Si)vsurf_CW1,(Standardized; Si)vsurf_CW2,(Standardized; Si)vsurf_CW3,(Standardized; Si)vsurf_CW4,(Standardized; Si)vsurf_CW5,(Standardized; Si)vsurf_CW6,(Standardized; Si)vsurf_D1,(Standardized; Si)vsurf_D2,(Standardized; Si)vsurf_D3,(Standardized; Si)vsurf_D4,(Standardized; Si)vsurf_D5,(Standardized; Si)vsurf_D6,(Standardized; Si)vsurf_D7,(Standardized; Si)vsurf_D8,(Standardized; Si)vsurf_DD23,(Standardized; Si)vsurf_DW12,(Standardized; Si)vsurf_DW13,(Standardized; Si)vsurf_DW23,(Standardized; Si)vsurf_EDmin1,(Standardized; Si)vsurf_EDmin2,(Standardized; Si)vsurf_EDmin3,(Standardized; Si)vsurf_EWmin1,(Standardized; Si)vsurf_EWmin2,(Standardized; Si)vsurf_EWmin3,(Standardized; Si)vsurf_G,(Standardized; Si)vsurf_HB1,(Standardized; Si)vsurf_HB2,(Standardized; Si)vsurf_HB3,(Standardized; Si)vsurf_HB4,(Standardized; Si)vsurf_HB5,(Standardized; Si)vsurf_ID1,(Standardized; Si)vsurf_ID2,(Standardized; Si)vsurf_ID3,(Standardized; Si)vsurf_ID4,(Standardized; Si)vsurf_ID5,(Standardized; Si)vsurf_ID6,(Standardized; Si)vsurf_ID7,(Standardized; Si)vsurf_IW1,(Standardized; Si)vsurf_IW2,(Standardized; Si)vsurf_IW3,(Standardized; Si)vsurf_IW4,(Standardized; Si)vsurf_IW5,(Standardized; Si)vsurf_IW6,(Standardized; Si)vsurf_R,(Standardized; Si)vsurf_S,(Standardized; Si)vsurf_V,(Standardized; Si)vsurf_W1,(Standardized; Si)vsurf_W2,(Standardized; Si)vsurf_W3,(Standardized; Si)vsurf_W4,(Standardized; Si)vsurf_W5,(Standardized; Si)vsurf_Wp1,(Standardized; Si)vsurf_Wp3,(Standardized; Si)Weight,(Standardized; Si)weinerPol,(Standardized; Si)zagreb,Snew,Outlier Info.
1.0,42.919998,541.88379,38.976181,499.5217,541.88379,0.0,12.0,22.0,0.0,22.0,22.0,21.868664,0.99403024,12.0,10.0,0.0,0.0,2.3614981,-2.172925,-0.70668066,-1.9143926,1.2411727,2.5301745,-1.8216777,-0.16316724,1.1909693,2.6096673,4.1999998,1.0,0.043478262,12.0,23.0,23.0,1.0,1.0,0.043478262,11.0,68.987846,884.15338,16.928204,17.338934,6.0,6.9282031,10.106836,8.919467,3.25,4.3333335,460.5455,815.16553,1.5705889,1.236138,9.0,0.001459579,-4.4411645,2.3989913,34.816696,15.166998,0.071927197,0.92182434,1.0,0.12731114,1.6316291,-0.67592746,-0.013607633,2.2357621,-0.44648573,0.065799281,0.67710537,2.5571415,-0.33718118,0.59056151,2.6149683,2.6064537,0.0,0.0,10.476893,10.476893,-10.128985,8.3388586,9.4297333,18.340265,6.4814816,2.8106508,27.217222,9.7948141,4.3033237,9.7620001,-11.15416,9.4047222,0.73667008,1.77,-1.77,0.80790788,-0.80790788,0.099482372,0.10064124,45.197464,295.81946,1.0,0.85637039,0.0,0.0,0.14362958,0.0,345.43402,295.81946,0.0,0.0,0.0,0.44444445,0.80000001,7079.022,5006.4556,6796.062,1.77,-1.77,0.1,1.0,0.85637039,0.14362958,0.0,345.43402,295.81946,0.0,0.0,0.0,5.0,3.7677624,0.1,0.0,9.8875999,0.0,35.006065,6.37115,391.48645,10.1978,0.0,0.0,35.006065,6.37115,0.0,391.48645,2.8387864,1.7317343,0.62270516,0.0,0.4530769,5.523562,2.8747079,8.679059,345.43402,403.40317,317.5,338.42563,0.0,345.43402,0.0,0.048170879,2.5822487,2.0945232,0.57572961,0.025295621,0.0,0.0,1194.125,745.0,534.875,460.375,413.125,372.25,267.625,157.375,6.5192022,6.5,0.5,6.5192022,-3.2414,-3.2144337,-3.1881523,-2.3934,-2.3664339,-2.3401523,1.2464366,178.25,191.5,52.125,2.625,0.0,0.015585717,0.02143769,0.048170879,0.020949243,0.053924438,0.044672631,0.043100726,0.016195187,0.016970305,0.065868378,0.069306292,0.0,0.0,1.5315268,513.70306,786.75,1174.375,514.75,111.625,3.875,0.0,996.125,59.5,498.66199,46.0,118.0,1.2713312941638197,0.97536745592272,1.032963803225466,1.192304787403488,1.0678811805089947,0.6522017253973007,0.6193979349327384,0.4099461384610214,0.43096894062589636,0.43531568180030944,0.7620957443893951,1.0376665953935673,1.4236004178284383,0.26210283684595087,2.406987264543015,0.4664484005054023,1.2434050327294075,0.30394366334838024,0.8814953673963098,0.9330632063175743,0.9458405307126972,1.4132753828195592,0.01074546205276515,0.8594711749584623,0.552562519136424,1.0429489198954285,0.47453791543905177,1.105774545136738,0.4090966231332024,0.47899075785448103,0.5276359088312716,0.3960288835072785,0.5039386925096664,0.6045327804041484,0.43711072262337125,0.5114918428671384,0.5902605222887677,0.7352366904330618,0.23475481266988588,0.3809753874037545,1.4454712431774104,0.09418115134517559,0.05337760891551605,0.5438476746573556,1.3097663666094808,0.08783595292625612,0.05986569000530014,1.2774159083636738,0.14353612774421864,0.34743425358730057,0.42065520805552375,0.254991805978362,0.6741026215922232,0.4999297028251342,0.05961906056786895,2.295342687188657,0.6198682838599929,1.0274999404308043,0.9921477846902151,0.6811916190505289,0.8778433458531244,0.3226922035042104,1.4022463998192432,0.07784387841534261,0.4466333857246356,1.015138237554398,2.784696163600876,1.5373666506977122,0.5085497758358286,1.7031936650047408,1.1312539777308575,0.03452851201091083,0.2438497747929579,1.1221295820316644,1.2021092495394432,1.9358524172344735,1.94199685766836,2.0579848678355104,0.9953038782880863,1.6803749394664775,0.3005058804778356,0.6205627479609562,0.035781585786582096,1.2206765531985913,1.5550783960488224,0.8967953197701832,1.5544318612917745,1.9463965180578,1.4962673307751198,0.7760265857298502,0.4624457519586391,0.4902495553866218,0.42622519278991916,0.4811636257893482,1.0187250220773538,0.7666597327892287,1.011687390166752,2.479299019037982,0.6770105025277926,0.7669350466925985,0.658638312447225,0.6770105127673172,0.7669353248552837,0.6075615423162097,1.5460346932105855,1.3089787613377273,0.6833358384844562,0.6881673801114057,0.6295213787002929,0.14629790807888832,0.05246463384526339,0.46664775782894524,0.18056788627668038,0.504938952293622,0.4624457519586391,0.4902495553866218,0.6137025191691224,0.6972307922837722,0.8485422207860133,0.8485425066527718,0.6549269230065928,1.4595494376778781,1.3263029688917949,0.635419032841489,0.6498090766071132,0.6545317596051301,0.32356565107687074,0.41494950284083526,0.6137025191691224,0.8225474961026014,2.0711860088968472,0.6915117371436479,2.6955970656973767,1.0324240462090386,1.8027814473632193,1.7108257315128494,0.6141136564183287,0.5193030033262633,1.8954956036031747,0.37950714635013666,1.147927414508595,2.131116698644257,0.061845997670434735,1.098072966217175,0.07810231547049089,0.8071694747789688,0.6537341771484687,0.6447337228805867,0.23350022844947504,0.6379864892297411,1.2544879443682992,1.2192251375202385,1.2881774219360262,1.0627076867361565,0.580013441366425,1.5552919220024015,0.649542953496334,0.8994205154995099,1.0147239683111275,0.13772307630408814,0.4555828177108634,0.5803979303018144,0.5899695647846498,0.5165769894655194,1.307284458137276,1.3587828191677778,1.2565096090598915,1.2158797634610936,1.204369271966042,1.275051224136229,1.5849870750832415,1.5799323228328848,1.3615160742631296,1.6233431473628679,0.6717660029158944,1.554571308126729,2.0416806157777914,2.0527054718503446,2.0184583597411603,0.5464298322314355,0.5423241758240647,0.5411032791857996,0.17366255187396804,0.2245961623549332,0.20674078195058046,0.482596525916509,0.5542517568779575,0.5521541916579705,0.8026440059924607,0.6888047349476736,0.6818500402629691,0.7133158386711894,0.6429230452709286,0.6108447767953936,0.5338245706437378,0.8127368581728759,0.8797549433143967,0.9222838006401178,0.8237514202419097,0.9137437833252009,0.7463903202114094,1.9337694709556918,1.092374989852646,1.4111049015647545,0.81913388310146,0.07461286155633455,0.3960756434389557,0.5546405557033819,0.564497205230892,1.3474651044033092,0.921388830534224,0.8905783331465384,0.4408080693045582,0.37859291268644163,Not Applicable,-
2.0,41.283001,643.68921,21.282999,622.40619,0.0,643.68921,0.0,43.0,0.0,43.0,40.0,49.644451,1.1545222,14.0,0.0,27.0,0.0,7.4658461,-2.4584739,-0.54380834,-2.7893841,0.42019999,2.6504045,-2.4623454,-5.55E-17,0.1108,2.9395378,34.396999,12.0,0.2857143,0.0,42.0,42.0,14.0,13.0,0.30952382,41.0,212.40433,6834.02,36.077351,18.021538,7.0,7.0773501,17.943377,8.7607689,3.25,3.2886751,601.12323,6621.6157,2.0662019,1.5986819,15.0,8.8737078,-45.713951,10.971327,27.067516,36.971664,0.033064093,0.96693593,0.0,0.32997966,10.616957,-0.81582493,-0.3248044,2.7877653,-1.48971,-0.26612729,0.26019999,2.6811993,-0.51553518,-0.049199998,2.8239937,11.347676,0.0,0.0,10.113732,10.113732,-8.9714737,1.0693778,7.8647161,43.0,10.760859,5.1708217,37.498253,9.3522587,4.4831181,12.8938,-9.3698997,6.3237877,0.99732542,9.9799995,-10.98,5.1836147,-6.1836147,0.0888061,0.087943435,0.0,0.0,0.8422479,0.87337196,0.067967251,0.15775211,0.12662801,0.089784868,336.24167,348.66699,27.133842,62.977699,35.843857,0.46666667,0.875,21944.059,21172.363,21229.143,9.9799995,-10.98,0.081967212,0.0,0.87337196,0.12662801,0.12662801,0.0,348.66699,348.66699,399.21936,50.552357,8.0,5.5473285,0.081967212,0.55813956,6.9222002,42.683342,0.0,0.0,403.92307,7.0426002,66.545563,403.92307,0.0,0.0,0.0,0.0,5.3745217,0.98346621,0.94446003,40.130001,0.26665699,6.3923173,3.6732953,10.596491,399.21936,446.05368,345.125,421.45898,27.133842,357.37701,27.133842,3.6104541,2.6906514,2.5636029,2.3916187,1.5194193,0.48820555,0.11981738,511.75,171.125,84.125,37.125,18.125,7.0,2.625,1.25,1.0,0.70710677,0.5,0.86602539,-1.9434321,-1.9207257,-1.8841344,-7.3263636,-7.2582588,-7.2558422,1.3960078,677.25,1161.5,855.25,344.875,90.5,0.55377376,0.71668476,1.0190004,1.8959314,4.2531219,5.8654127,11.360703,1.1498578,1.0609459,1.1172252,2.0159147,4.610744,9.2421627,1.4073232,609.40155,857.625,1549.75,1183.5,855.5,344.875,90.5,872.5,0.25,713.09796,114.0,246.0,1.0404465301351213,2.2394390743178225,1.2866113568533204,2.1601310003596437,1.7949793844342796,2.7450410815772366,1.6024992836160175,3.1523444440278525,0.43096894062589636,3.5316739991218653,3.6572936476978515,1.2310751756870246,0.8754942386174787,1.0346164612340163,0.8331878992648898,3.2983379779510122,1.2434050327294075,2.4039467948136903,1.1050271621425387,0.5475031021895799,1.7233165985454852,1.4880052411475106,1.109321648086029,1.7562237137954775,1.420651499591086,1.8487951141924501,1.422919053736823,2.4660299888136676,3.123663000932957,1.820327425621086,1.5662892726723576,2.983982336159122,3.55047715177265,2.888323284153153,3.0322405246550397,1.7576423668204375,2.976781482909541,0.16731462835605124,3.8851533273250234,3.4625767599575306,1.629330132070246,0.5604316021986986,0.023099081720984054,3.5435226124014036,1.2236265027155766,0.08783595292625612,0.6629497633394785,2.1546617389908493,3.9838565345031562,1.6369392993145584,1.5313008502225245,3.048815071480416,3.2340786764761638,1.158305401757296,3.296040010615055,1.594435786520496,3.702052875857197,1.2431640345432735,1.2288712626256497,1.9286711391312295,0.4658595512142199,3.0966628139698633,0.5371308128357177,2.3179257403163236,2.2929804922669796,2.021108969380637,0.5617366375559316,0.6247023307943639,1.4346756946685526,1.3112014486606351,1.5345075515516537,1.4959411704425003,2.247211891939952,1.1221295820316644,1.2021092495394432,1.7795957600777577,1.7854864025531907,1.4675200670552766,1.5032693885585975,0.7012547828261302,3.4010083319033715,3.083865605537681,2.26024471629023,2.440757020129742,1.381825302415691,1.0202497368142491,2.8945360629327244,1.2040685784083967,0.20473580698139326,1.333494363746021,3.053773341437275,2.9669288458945706,3.345177088180283,3.107783874802737,1.2345769994388678,0.8569076544076945,1.7326910441634011,1.294451384816085,0.776549021405233,0.9376110665141906,0.3139534419144262,0.7765491521407893,0.9376113469781501,1.3798759534413818,1.413671506708979,2.060367506721121,0.9126997149521536,1.619036498452484,2.518838967583629,0.4756811042824679,0.45542936352045194,4.106154569457969,4.427330979049102,4.281270415770608,3.053773341437275,2.9669288458945706,0.8656159782426138,1.8730686486896355,1.022343846349557,1.0223441319165378,1.2173095579242685,1.6154550428564896,2.076645257428998,2.8315904147289843,2.7918457970527153,2.229406814015505,3.4596634999757736,2.8512319765997534,0.8656159782426138,0.733703242736762,0.7273740806220431,1.8379480344750248,0.7622891500918195,1.1349716466249513,1.9114697505447886,0.057542283755576226,1.5818111704666062,3.3052881034849713,1.0554759399196822,0.7142031842991404,1.147927414508595,1.117676882450724,3.6804340566962277,1.676531745468923,0.5995165141102579,0.9109850174093356,2.2591719194503557,2.673347195815197,2.443968343809963,2.655604552378013,2.0161671057425488,1.8274019662570307,1.7591147318637599,2.348786882201731,1.1412918708624418,1.7215402352802671,1.012451526766202,0.6026541289588074,0.09286786560405624,1.4038676263147476,1.8454262581960041,1.9125332014720724,1.402228761241171,0.7429038149917738,0.9471923619545514,1.3671235934749588,1.550660860638722,1.7047207469955281,1.7483483069408117,1.7399077637617804,1.606096104652699,1.4832905548921522,0.6503262516281285,0.6433312590190654,0.6717660029158944,0.6251443484535184,1.119007441638015,1.1137123546177756,1.1529951973351975,1.6108787329706071,1.6476131139918475,1.7022007446959624,2.6175549600274635,2.7967614791645055,2.7522630453481556,2.732569011704495,2.507364874591809,1.881341664554156,0.4714955425902618,0.6259681120852038,0.8771136074054544,1.3841840022765926,2.554374559969221,2.5619406284550337,3.3777374737217176,1.8472776319757849,0.9190529942204361,0.1148127821500235,0.1841079606831962,1.1354269657851508,2.351657698920069,0.03706560740264824,2.29357943272002,1.9549962031996801,2.4816822423440774,2.692996430462847,2.7125562974135815,2.481381531116516,1.8548447280546563,0.597238840834207,1.196986136352868,2.258189458712816,3.541664832688347,3.5439358343074523,3.0412560735367036,Outlier
